"","winner","type","pcandvote","candidate","candrace","candvote","pwhitevt","pblackvt","platinovt","pasianvt","totvote","state","population","vote50bl","vote50wh","vote50as","blwhdiv","blladiv","laasdiv","aswhdiv","numcand","blwhcand","lawhcand","aswhcand","laascand","biracial","whwhcand","blblcand","lalacand","biracialminonly","whcand","lacand","ascand","fips_pla","fips_cnty","cityname","populationinterp","pctunemplinterp","pctpovertyinterp","chng5pop","mayor_council","council_manager","nonpartisan","term_limits_council","staggered_council","mayoral_veto","novevenyr_concurrent","city","year","incumbent","primary","general","runoff","dempresp2_interp","fips_st","fips_plaS","fips_stS","fips_stpla","geo_id2S","geo_id2","H_citytract_NHW_i","H_citytract_multi_i","isolationwht_i","pctlocalgovworker","pctwhtpopinterp","pctblkpopinterp","pctasianpopinterp","pctlatinopopinterp","pop65ovinterp","pctcollegegradinterp","medincinterp","pctrentersinterp","diversityinterp","region","northeast","south","midwest","west","logpop","totalr","citywhiteideol_interp","citywhiteideol_interp2","whiteideology_fill2","latinowhdivide","blackwhdivide","blacklatinodivide","biggestsplit","whiteblhispdivid","biggestsplit_gr","year.f"
"161",1,"Primary No Run-off",0.736999988555908,"Kirk","black",NA,NA,NA,NA,NA,NA,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,19000,113,"Dallas City",1170066.7,0.0337695408612488,0.172880877554416,90686.5,0,NA,1,0,NA,0,0,"Dallas city",1999,1,0,1,0,0.476000005006792,48,"19000","48","4819000","4819000",4819000,0.328896689414978,0.353805574774742,0.591868144273757,NA,0.359332710504532,0.259131008386611,0.026512236520648,0.340866667032241,98501.6,0.171035234630108,36614.0999999999,0.566923230886459,0.682813626527787,4,0,1,0,0,13.9725713729858,NA,3.625,3.625,3.625,NA,NA,NA,NA,NA,NA,"1999"
"162",1,"General",0.550000011920929,"Miller","white",28913,0.64,0.29,0.610000014305115,NA,49715,"TX",NA,0.209999993443489,0.140000000596046,0,0.349999994039536,0.320000022649765,0.110000014305115,0.140000000596046,2,0,0,0,0,0,1,0,0,0,1,0,0,19000,113,"Dallas City",1205562,0.031418672949076,0.178120514750481,71769.8984375,0,NA,1,1,NA,0,0,"Dallas city",2002,0,0,1,0,NA,48,"19000","48","4819000","4819000",4819000,0.328614868900993,0.345749906518243,0.579421964558688,NA,0.336673758246681,0.253300910646265,0.027288171378049,0.367642177776858,99913,0.172714966264638,38470,0.564166280356321,0.685345151207664,4,0,1,0,0,14.0024566650391,6,4.16666650772095,4.16666650772095,4.16666650772095,0.0299999862909317,0.349999994039536,0.320000022649765,0.349999994039536,0.189999997615814,1,"2002"
"163",1,"Primary",0.270999997854233,"Leppert","white",19367,NA,NA,NA,NA,71467,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,19000,113,"Dallas City",1240499,0.0275005597621212,0.186853243410589,34937,0,NA,1,1,NA,0,0,"Dallas",2007,0,1,0,0,NA,48,"19000","48","4819000","4819000",4819000,0.332268579439683,0.331175581975417,0.572241311723535,NA,0.313245759768918,0.247856039892543,0.0276120083237236,0.396374407139692,103088,0.177378738468343,40575,0.55510168725794,0.680774314837022,4,0,1,0,0,14.031023979187,NA,4.78571438789368,4.78571438789368,4.7857141494751,NA,NA,NA,NA,NA,NA,"2007"
"164",1,"Runoff",0.579999983310699,"Leppert","white",49558,0.67,0.31,0.46000000834465,NA,85693,"TX",NA,0.189999997615814,0.170000001788139,NA,0.360000014305115,0.150000005960464,NA,NA,2,0,0,0,0,0,1,0,0,0,1,0,0,19000,113,"Dallas City",1240499,0.0275005597621212,0.186853243410589,34937,0,NA,1,1,NA,0,0,"Dallas",2007,0,0,1,1,NA,48,"19000","48","4819000","4819000",4819000,0.332268579439683,0.331175581975417,0.572241311723535,NA,0.313245759768918,0.247856039892543,0.0276120083237236,0.396374407139692,103088,0.177378738468343,40575,0.55510168725794,0.680774314837022,4,0,1,0,0,14.031023979187,NA,4.78571438789368,4.78571438789368,4.7857141494751,0.209999993443489,0.360000014305115,0.150000005960464,0.360000014305115,0.284999996423721,1,"2007"
"165",1,"Runoff",0.509999990463257,"Cook","white",21088,NA,NA,NA,NA,41105,"TX",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,24000,141,"El Paso City",591168,0.0338238440454006,0.330370567739017,26888,1,0,1,1,0,1,0,"El Paso city",2005,0,0,1,1,NA,48,"24000","48","4824000","4824000",4824000,0.13794175603173,0.15091088143262,0.271952272816138,NA,0.166988887570121,0.0278228931128979,0.0120162075724114,0.782865670594302,64123.6363636362,0.118704057552597,35450.3636363635,0.38802720470862,0.357570233670147,4,0,1,0,0,13.2898559570312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005"
"166",1,"Primary",0.46000000834465,"Wardy","latino",18273,NA,NA,NA,NA,40401,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,24000,141,"El Paso City",591168,0.0338238440454006,0.330370567739017,26888,1,0,1,1,0,1,0,"El Paso city",2005,1,1,0,0,NA,48,"24000","48","4824000","4824000",4824000,0.13794175603173,0.15091088143262,0.271952272816138,NA,0.166988887570121,0.0278228931128979,0.0120162075724114,0.782865670594302,64123.6363636362,0.118704057552597,35450.3636363635,0.38802720470862,0.357570233670147,4,0,1,0,0,13.2898559570312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005"
"167",1,"General",0.610000014305115,"Moncrief","white",23985,NA,NA,NA,NA,39447,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,27000,439,"Fort Worth City",585333,0.0258689854294063,0.150731752812863,67473.203125,0,1,1,0,0,0,0,"Fort Worth city",2003,0,0,1,0,NA,48,"27000","48","4827000","4827000",4827000,0.246034687215632,0.284872984344309,0.616278231143951,NA,0.448921030217951,0.195090188221498,0.0288686908104203,0.30796417593956,51548.4545454546,0.140990679914301,40723.6363636362,0.430186092853546,0.663775704123757,4,0,1,0,0,13.279935836792,NA,4.1875,4.1875,4.1875,NA,NA,NA,NA,NA,NA,"2003"
"168",1,"General",0.633000016212463,"Whitmire","white",176342,NA,0.75,NA,NA,NA,"TX",NA,0.25,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1,0,0,0,1,0,0,35000,201,"Houston City",1627121.5,0.0101884633302696,0.112210679054261,17752.5,1,0,1,1,0,0,0,"Houston city",1989,1,0,1,0,0.43614424020052,48,"35000","48","4835000","4835000",4835000,0.311708882451057,0.362366741895675,0.641470634937289,NA,0.419918817281722,0.276523122191429,0.0379587054252624,0.262065315246584,131196.600000001,0.152253307402134,25482.3,0.550952625274658,0.674986737966536,4,0,1,0,0,14.3023233413696,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,"1989"
"169",1,"General",0.540000021457672,"Lanier","white",152792,0.8,0.1,0.699999988079071,NA,NA,"TX",NA,0.400000005960464,0.300000011920929,0,0.699999988079071,0.599999964237213,0.199999988079071,0.300000011920929,2,1,0,0,0,1,0,0,0,0,1,0,0,35000,201,"Houston City",1663089.59999999,0.00360728800296783,0.118566113710404,46619.6015625,1,0,1,1,0,0,0,"Houston city",1991,0,0,1,0,0.458714745938778,48,"35000","48","4835000","4835000",4835000,0.3039520829916,0.354558137059212,0.62338353395462,NA,0.398128184676168,0.274088548123837,0.0408302072435616,0.281897971034049,136240,0.155836546421051,27296.5,0.552911335229874,0.68325030207634,4,0,1,0,0,14.3241872787476,NA,NA,NA,5,0.100000008940697,0.699999988079071,0.599999964237213,0.699999988079071,0.400000005960464,1,"1991"
"170",1,"Primary",0.439999997615814,"Lanier","white",136918,0.62666666666667,0.018518518518518,0.578999996185303,NA,NA,"TX",NA,0.481481492519379,0.126666665077209,0.170000001788139,0.608148157596588,0.560481488704681,0.248999997973442,0.296666651964188,3,1,0,0,0,1,0,0,0,0,1,0,0,35000,201,"Houston City",1663089.59999999,0.00360728800296783,0.118566113710404,46619.6015625,1,0,1,1,0,0,0,"Houston city",1991,0,1,0,0,0.458714745938778,48,"35000","48","4835000","4835000",4835000,0.3039520829916,0.354558137059212,0.62338353395462,NA,0.398128184676168,0.274088548123837,0.0408302072435616,0.281897971034049,136240,0.155836546421051,27296.5,0.552911335229874,0.68325030207634,4,0,1,0,0,14.3241872787476,NA,NA,NA,5,0.0476666688919067,0.608148157596588,0.560481488704681,0.608148157596588,0.327907413244247,1,"1991"
"171",1,"Primary No Run-off",0.910000026226044,"Lanier","white",167204,NA,NA,NA,NA,NA,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,35000,201,"Houston City",1727924.8,0.0108218640089035,0.134170198440552,104353.796875,1,0,1,1,0,0,0,"Houston city",1993,1,0,1,0,0.472499996423721,48,"35000","48","4835000","4835000",4835000,0.305885329842567,0.351336380839348,0.610432183742523,NA,0.377987363934515,0.268551607429981,0.0433453392237424,0.302429524064063,141310,0.158042144775391,29367.5,0.550469201803208,0.687030774354935,4,0,1,0,0,14.3624315261841,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,"1993"
"172",1,"Primary No Run-off",0.829999983310699,"Lanier","white",104203,NA,NA,NA,NA,NA,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,35000,201,"Houston City",1792760,0.0180364400148392,0.1497742831707,162088,1,0,1,1,0,0,0,"Houston city",1995,1,0,1,0,0.47749999165535,48,"35000","48","4835000","4835000",4835000,0.307818576693535,0.348114624619484,0.597480833530426,NA,0.357846543192863,0.263014666736126,0.0458604712039232,0.322961077094078,146380,0.16024774312973,31438.5,0.548027068376541,0.69081124663353,4,0,1,0,0,14.3992671966553,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,"1995"
"173",1,"General",0.529999971389771,"Brown","black",156307,0.26,0.895,0.449999988079071,NA,NA,"TX",NA,0.395000010728836,0.239999994635582,0,0.634999990463257,0.445000022649765,0.050000011920929,0.239999994635582,2,1,0,0,0,1,0,0,0,0,0,0,0,35000,201,"Houston City",1857595.2,0.0252510160207748,0.165378367900848,162088,1,0,1,1,0,0,0,"Houston city",1997,0,0,1,0,0.471999990940095,48,"35000","48","4835000","4835000",4835000,0.309751823544502,0.34489286839962,0.584529483318329,NA,0.337705722451208,0.25747772604227,0.0483756031841041,0.343492630124093,151450,0.16245334148407,33509.5,0.545584934949875,0.694591718912125,4,0,1,0,0,14.43479347229,NA,NA,NA,5,0.189999982714653,0.634999990463257,0.445000022649765,0.634999990463257,0.412499994039536,1,"1997"
"174",1,"Primary",0.419999986886978,"Brown","black",132324,0.148,0.74,0.159999996423721,NA,NA,"TX",NA,0.239999994635582,0.351999998092651,0.25,0.592000007629395,0.579999983310699,0.0900000035762787,0.101999998092651,4,1,0,0,0,1,0,0,0,0,0,0,0,35000,201,"Houston City",1857595.2,0.0252510160207748,0.165378367900848,162088,1,0,1,1,0,0,0,"Houston city",1997,0,1,0,0,0.471999990940095,48,"35000","48","4835000","4835000",4835000,0.309751823544502,0.34489286839962,0.584529483318329,NA,0.337705722451208,0.25747772604227,0.0483756031841041,0.343492630124093,151450,0.16245334148407,33509.5,0.545584934949875,0.694591718912125,4,0,1,0,0,14.43479347229,NA,NA,NA,5,0.0119999963790178,0.592000007629395,0.579999983310699,0.592000007629395,0.301999986171722,1,"1997"
"175",1,"Primary No Run-off",0.666999995708466,"Brown","Black",135369,NA,0.66,0.319999992847443,NA,NA,"TX",NA,0.159999996423721,NA,NA,NA,0.340000003576279,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,35000,201,"Houston City",1922430.4,0.0324655920267105,0.180982452630998,162088,1,0,1,1,0,0,0,"Houston city",1999,1,0,1,0,0.455999994277956,48,"35000","48","4835000","4835000",4835000,0.31168507039547,0.341671112179756,0.571578133106231,NA,0.317564901709556,0.251940785348416,0.0508907351642844,0.364024183154104,156520,0.16465893983841,35580.5,0.543142801523209,0.69837219119072,4,0,1,0,0,14.4691009521484,NA,NA,NA,5,NA,NA,0.340000003576279,0.340000003576279,NA,3,"1999"
"176",1,"General",0.519999980926514,"Brown","black",158875,0.25,0.97,0.280000001192093,NA,NA,"TX",NA,0.469999998807907,0.25,0,0.720000028610229,0.689999997615814,0.219999998807907,0.25,2,0,0,0,0,1,0,0,0,0,0,0,0,35000,201,"Houston City",1994784,0.0396801680326462,0.196586537361144,169606.40625,1,0,1,1,0,0,0,"Houston city",2001,1,0,1,0,NA,48,"35000","48","4835000","4835000",4835000,0.310191032561389,0.333739267154174,0.560542724349283,NA,0.303479882803831,0.247770164500583,0.0528780015354806,0.379483285275374,161894.363636363,0.167031792077151,37298.5454545454,0.541245861486955,0.698979236862876,4,0,1,0,0,14.506046295166,NA,5.08333337306976,5.08333337306976,5.08333349227905,0.0300000011920929,0.720000028610229,0.689999997615814,0.720000028610229,0.375,1,"2001"
"177",1,"Primary",0.430000007152557,"Brown","black",125282,0.2577,0.9604,0.26800000667572,NA,284748,"TX",NA,0.460399985313416,0.242300003767014,0.170000001788139,0.702700018882751,0.692399978637695,0.0619999915361404,0.0723000019788742,3,0,0,0,0,1,0,0,0,0,0,0,0,35000,201,"Houston City",1994784,0.0396801680326462,0.196586537361144,169606.40625,1,0,1,1,0,0,0,"Houston city",2001,1,1,0,0,NA,48,"35000","48","4835000","4835000",4835000,0.310191032561389,0.333739267154174,0.560542724349283,NA,0.303479882803831,0.247770164500583,0.0528780015354806,0.379483285275374,161894.363636363,0.167031792077151,37298.5454545454,0.541245861486955,0.698979236862876,4,0,1,0,0,14.506046295166,NA,5.08333337306976,5.08333337306976,5.08333349227905,0.0103000067174435,0.702700018882751,0.692399978637695,0.702700018882751,0.356499999761581,1,"2001"
"178",1,"Runoff",0.620000004768372,"White","white",133169,0.51,0.85,0.389999985694885,0.44,214525,"TX",NA,0.349999994039536,0.00999999977648258,0.0599999986588955,0.340000003576279,0.46000000834465,0.0500000156462193,0.0700000002980232,2,0,1,0,0,1,0,0,0,0,1,0,0,35000,201,"Houston City",2033383,0.0468947440385818,0.21219062209129,143370.203125,1,0,1,1,0,0,0,"Houston city",2003,0,0,1,1,NA,48,"35000","48","4835000","4835000",4835000,0.30526971004226,0.321097333322871,0.55142325704748,NA,0.295450665734032,0.244965863498774,0.0543374022976919,0.389869936487893,167573.090909091,0.169571898200295,38663.6363636365,0.539894114841114,0.696412855928595,4,0,1,0,0,14.5252113342285,NA,5.25000011920929,5.25000011920929,5.25,0.120000012218952,0.340000003576279,0.46000000834465,0.46000000834465,0.109999991953373,3,"2003"
"179",1,"General",0.379999995231628,"White","white",111646,0.55,0.17,0.349999994039536,0.7,298110,"TX",NA,0.330000013113022,0.0500000007450581,0.200000002980232,0.379999995231628,0.179999992251396,0.349999994039536,0.150000005960464,3,1,1,0,0,1,0,0,0,0,1,0,0,35000,201,"Houston City",2033383,0.0468947440385818,0.21219062209129,143370.203125,1,0,1,1,0,0,0,"Houston city",2003,0,0,1,0,NA,48,"35000","48","4835000","4835000",4835000,0.30526971004226,0.321097333322871,0.55142325704748,NA,0.295450665734032,0.244965863498774,0.0543374022976919,0.389869936487893,167573.090909091,0.169571898200295,38663.6363636365,0.539894114841114,0.696412855928595,4,0,1,0,0,14.5252113342285,NA,5.25000011920929,5.25000011920929,5.25,0.200000002980232,0.379999995231628,0.179999992251396,0.379999995231628,0.28999999165535,1,"2003"
"180",1,"General",0.910000026226044,"White","white",162640,NA,NA,NA,NA,189046,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,35000,201,"Houston City",2076189,0.0541093200445175,0.227794706821436,121341,1,0,1,1,0,0,0,"Houston city",2005,1,0,1,0,NA,48,"35000","48","4835000","4835000",4835000,0.300348387523131,0.308455399491571,0.542303789745679,NA,0.287421448664231,0.242161562496966,0.055796803059903,0.40025658770041,173251.818181817,0.172112004323439,40028.7272727273,0.538542368195274,0.693846474994313,4,0,1,0,0,14.5460443496704,NA,5.27192997932434,5.27192997932434,5.27192974090576,NA,NA,NA,NA,NA,NA,"2005"
"181",1,"General",0.864499986171722,"White","white",99502,NA,NA,NA,NA,123413,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,35000,201,"Houston City",2208180,0.0613238960504532,0.243398791551583,195506,1,0,1,1,0,0,0,"Houston city",2007,1,0,1,0,NA,48,"35000","48","4835000","4835000",4835000,0.295427065004001,0.295813465660268,0.533184322443876,NA,0.279392231594432,0.239357261495157,0.0572562038221143,0.410643238912929,178930.545454545,0.174652110446583,41393.8181818184,0.537190621549433,0.691280094060031,4,0,1,0,0,14.6076793670654,NA,5.10526323318481,5.10526323318481,5.10526323318481,NA,NA,NA,NA,NA,NA,"2007"
"182",1,"Runoff",0.529999971389771,"Wolff","white",63262,0.8,0.6,0.0500000007450581,NA,NA,"TX",NA,0.100000001490116,0.300000011920929,NA,0.200000002980232,0.550000011920929,NA,NA,2,0,1,0,0,1,0,0,0,0,1,0,0,65000,29,"San Antonio City",956789.700000003,0.0409925185143951,0.216135135293008,80909.8984375,0,1,1,1,0,0,0,"San Antonio",1991,0,0,1,1,0.500979490578175,48,"65000","48","4865000","4865000",4865000,0.263606962561607,0.281905238330364,0.565636610984804,NA,0.359507367014885,0.0679071329534053,0.0110395731404425,0.556733703613281,98678.9000000004,0.108564704656601,24847,0.456023570895194,0.555736613273621,4,0,1,0,0,13.7713384628296,NA,NA,NA,3.66666674613953,0.75,0.200000002980232,0.550000011920929,0.75,0.474999994039536,2,"1991"
"183",1,"General",0.839999973773956,"Wolff","white",NA,NA,NA,NA,NA,NA,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,65000,29,"San Antonio City",998515.100000001,0.0381632454693319,0.205719175934792,92611.703125,0,1,1,1,0,0,0,"San Antonio",1993,1,0,1,0,0.514999985694885,48,"65000","48","4865000","4865000",4865000,0.255884817242622,0.272353483736515,0.551583099365235,NA,0.350264444947243,0.0669756926596164,0.0120871646329761,0.563332724571228,101986.7,0.113694667816162,27373,0.447816422581672,0.554564332962036,4,0,1,0,0,13.8140249252319,NA,NA,NA,3.66666674613953,NA,NA,NA,NA,NA,NA,"1993"
"184",1,"Primary",0.499000012874603,"Thornton","white",42223,NA,NA,NA,NA,NA,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,65000,29,"San Antonio City",1040240.5,0.0353339724242687,0.195303216576576,104313.5,0,1,1,1,0,0,0,"San Antonio",1995,0,1,0,0,0.524999976158142,48,"65000","48","4865000","4865000",4865000,0.248162671923637,0.262801729142666,0.537529587745667,NA,0.341021522879601,0.0660442523658276,0.0131347561255097,0.569931745529175,105294.5,0.118824630975723,29899,0.43960927426815,0.553392052650452,4,0,1,0,0,13.854962348938,NA,NA,NA,3.66666674613953,NA,NA,NA,NA,NA,NA,"1995"
"185",1,"Runoff",0.554700016975403,"Thornton","white",21954,NA,NA,NA,NA,39948,"TX",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,65000,29,"San Antonio City",1040240.5,0.0353339724242687,0.195303216576576,104313.5,0,1,1,1,0,0,0,"San Antonio",1995,0,0,1,1,0.524999976158142,48,"65000","48","4865000","4865000",4865000,0.248162671923637,0.262801729142666,0.537529587745667,NA,0.341021522879601,0.0660442523658276,0.0131347561255097,0.569931745529175,105294.5,0.118824630975723,29899,0.43960927426815,0.553392052650452,4,0,1,0,0,13.854962348938,NA,NA,NA,3.66666674613953,NA,NA,NA,NA,NA,NA,"1995"
"186",1,"Runoff",0.569999992847443,"Peak","white",64094,NA,NA,NA,NA,112987,"TX",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,65000,29,"San Antonio City",1081965.9,0.032504699379206,0.184887257218362,104313.5,0,1,1,1,0,0,0,"San Antonio",1997,0,0,1,1,0.515999978780744,48,"65000","48","4865000","4865000",4865000,0.240440526604652,0.253249974548817,0.5234760761261,NA,0.331778600811958,0.0651128120720387,0.0141823476180434,0.576530766487122,108602.3,0.123954594135284,32425,0.431402125954628,0.552219772338867,4,0,1,0,0,13.8942899703979,NA,NA,NA,3.66666674613953,NA,NA,NA,NA,NA,NA,"1997"
"187",1,"Primary",0.340000003576279,"Turner","white",34855,NA,NA,NA,NA,68813,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,65000,29,"San Antonio City",1081965.9,0.032504699379206,0.184887257218362,104313.5,0,1,1,1,0,0,0,"San Antonio",1997,0,1,0,0,0.515999978780744,48,"65000","48","4865000","4865000",4865000,0.240440526604652,0.253249974548817,0.5234760761261,NA,0.331778600811958,0.0651128120720387,0.0141823476180434,0.576530766487122,108602.3,0.123954594135284,32425,0.431402125954628,0.552219772338867,4,0,1,0,0,13.8942899703979,NA,NA,NA,3.66666674613953,NA,NA,NA,NA,NA,NA,"1997"
"188",1,"General",0.851999998092651,"Peak","white",40388,NA,NA,NA,NA,48729,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,65000,29,"San Antonio City",1123691.3,0.0296754263341428,0.174471297860146,104313.5,0,1,1,1,0,0,0,"San Antonio",1999,1,0,1,0,0.487999993562699,48,"65000","48","4865000","4865000",4865000,0.232718381285667,0.243698219954966,0.509422564506531,NA,0.322535678744316,0.0641813717782497,0.0152299391105772,0.583129787445068,111910.1,0.129084557294846,34951,0.423194977641105,0.551047492027283,4,0,1,0,0,13.9321298599243,NA,NA,NA,3.66666674613953,NA,NA,NA,NA,NA,NA,"1999"
"189",1,"General",0.593999981880188,"Garza","latino",59039,0.521,NA,0.968999981880188,NA,101095,"TX",NA,0,0.0209999997168779,0,0.0209999997168779,0.468999981880188,0.468999981880188,0.0209999997168779,2,0,1,0,0,1,0,0,0,0,0,1,0,65000,29,"San Antonio City",1177807,0.0268461532890796,0.16405533850193,116703.796875,0,1,1,1,0,0,0,"San Antonio",2001,0,0,1,0,NA,48,"65000","48","4865000","4865000",4865000,0.224343851208687,0.23416399142959,0.495058858936483,NA,0.313789270140909,0.0637460066513582,0.0162827802652663,0.590115455063907,115742.545454545,0.133075926791538,36918.2727272727,0.419593881477009,0.548404254696586,4,0,1,0,0,13.9791650772095,NA,NA,NA,3.66666674613953,0.447999984025955,NA,NA,0.447999984025955,NA,2,"2001"
"190",1,"Runoff",0.509999990463257,"Hardberger","white",66830,0.78,0.34,0.28999999165535,0.59,129991,"TX",NA,0.159999996423721,0.280000001192093,0.0900000035762787,0.439999997615814,0.0500000081956387,0.300000011920929,0.189999997615814,2,0,1,0,0,1,0,0,0,0,1,0,0,65000,29,"San Antonio City",1262858,0.0211876071989532,0.143223419785498,118304,0,1,1,1,0,0,0,"San Antonio",2005,0,0,1,1,NA,48,"65000","48","4865000","4865000",4865000,0.206290021538734,0.215130586515775,0.465711059895428,NA,0.297289479862561,0.0638674267313697,0.0183989618989555,0.604860083623366,124456.727272728,0.138781478459185,39735.3636363635,0.421603793447668,0.540175865996968,4,0,1,0,0,14.0488882064819,NA,NA,NA,3.66666674613953,0.490000009536743,0.439999997615814,0.0500000081956387,0.490000009536743,0.465000003576279,2,"2005"
"191",1,"Primary",0.419999986886978,"Castro","latino",47893,0.18,0.52,0.709999978542328,0.41,115194,"TX",NA,0.0199999995529652,0.319999992847443,0.0900000035762787,0.340000003576279,0.189999982714653,0.299999982118607,0.230000004172325,3,0,1,0,0,1,0,0,0,0,0,1,0,65000,29,"San Antonio City",1262858,0.0211876071989532,0.143223419785498,118304,0,1,1,1,0,0,0,"San Antonio",2005,0,1,0,0,NA,48,"65000","48","4865000","4865000",4865000,0.206290021538734,0.215130586515775,0.465711059895428,NA,0.297289479862561,0.0638674267313697,0.0183989618989555,0.604860083623366,124456.727272728,0.138781478459185,39735.3636363635,0.421603793447668,0.540175865996968,4,0,1,0,0,14.0488882064819,NA,NA,NA,3.66666674613953,0.529999971389771,0.340000003576279,0.189999982714653,0.529999971389771,0.435000002384186,2,"2005"
"192",1,"General",0.560000002384186,"Castro","latino",42745,NA,NA,NA,NA,89835,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,65000,NA,"San Antonio City",1282500.27272727,NA,NA,NA,0,1,1,1,0,0,0,"San Antonio",2009,0,0,1,0,NA,48,"65000","48","4865000","4865000",4865000,0.188236191868782,0.196097181601958,0.436363260854373,NA,0.280789689584212,0.0639888468113813,0.0205151435326447,0.619604712182825,133170.909090909,0.144487030126832,42552.4545454544,0.423613705418327,0.53194747729735,4,0,1,0,0,14.0643224716187,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,"2009"
"193",1,"Primary",0.248999997973442,"Jewett","white",NA,NA,NA,NA,NA,NA,"WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,63000,33,"Seattle City",514017.7,0.0392082370817661,0.118260247260332,11206.5,1,0,1,0,1,1,1,"Seattle city",1989,0,1,0,0,0.57210947573185,53,"63000","53","5363000","5363000",5363000,0.234322558343411,0.226291559636593,0.815404736995696,NA,0.743293595314027,0.0977995455265044,0.113259045034646,0.0323179613798856,78373.7,0.263580885529517,28043.1000000001,0.509076800942421,0.423564115166664,1,0,0,0,1,13.1500129699707,NA,NA,NA,2.42857146263123,NA,NA,NA,NA,NA,NA,"1989"
"194",1,"General",0.569000005722046,"Rice","black",93491,NA,NA,NA,NA,156755,"WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,63000,33,"Seattle City",514017.7,0.0392082370817661,0.118260247260332,11206.5,1,0,1,0,1,1,1,"Seattle city",1989,1,0,1,0,0.57210947573185,53,"63000","53","5363000","5363000",5363000,0.234322558343411,0.226291559636593,0.815404736995696,NA,0.743293595314027,0.0977995455265044,0.113259045034646,0.0323179613798856,78373.7,0.263580885529517,28043.1000000001,0.509076800942421,0.423564115166664,1,0,0,0,1,13.1500129699707,NA,NA,NA,2.42857146263123,NA,NA,NA,NA,NA,NA,"1989"
"195",1,"Primary",0.569999992847443,"Rice","black",NA,NA,NA,NA,NA,NA,"WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,63000,33,"Seattle City",530393.800000001,0.0291109647601843,0.117750328034163,18617.400390625,1,0,1,0,1,1,1,"Seattle city",1993,NA,1,0,0,0.647499978542328,53,"63000","53","5363000","5363000",5363000,0.22379999011755,0.210369902849198,0.798136514425277,NA,0.720153361558914,0.0932812549173834,0.121645834296942,0.0389205239713193,73321.5,0.293338894844055,34267.8999999999,0.512605434656143,0.454421710968017,1,0,0,0,1,13.18137550354,NA,NA,NA,2.42857146263123,NA,NA,NA,NA,NA,NA,"1993"
